,0,1
462,519228867_2fd25e38d4,"['<START> فتاه تجلس وتضحك في حمام سباحه للاطفال <END>', '<START> فتاه صغيره في حوض معدني مليء بالماء <END>', '<START> فتاه صغيره في حوض من ماء <END>']"
463,3585123310_9a8e94bd2b,"['<START> كلاب بيضاء تلعب علي اريكه مع زجاجه اطفال <END>', '<START> ثلاثه جراء مستلقيه علي اريكه بجانب زجاجه اطفال <END>', '<START> ثلاثه جراء علي اريكه بجانب زجاجه من حليب <END>']"
464,3331525712_af1dcc47f2,"['<START> رجل في جينز ازرق يجلس علي اكتاف شخص اخر وهو يتفاعل مع امراه مؤدبه علي خشبه مسرح في حفل موسيقي <END>', '<START> تشير امراه علي خشبه مسرح الي رجل يرفع يده <END>', '<START> امراه علي مسرح في مناسبه منظمه عفو دوليه تتبادل ايماءات مع رجل خارج كواليس <END>']"
465,3205214191_29b42b9b09,"['<START> شخص ذي يرتدي ستره حمراء يلمس زلاجات جليد زرقاء لشخص اخر <END>', '<START> امراه تصلح حذاء شخص ما <END>', '<START> متزحلق علي تله ثلجيه يتم تاكد من حله حذائه من قبل رجل ذو ثياب حمراء <END>']"
466,2286823363_7d554ea740,"['<START> صبي صغير يقفز من كرسي الي اخر <END>', '<START> صبي صغير يقفز من كرسي الي اخر في منزله <END>', '<START> صبي صغير يقفز من كرسي الي كرسي <END>']"
467,3484906808_ee20714408,"['<START> امراه سوداء واثنين من رجال سود في خارج <END>', '<START> امراه ورجلين ينظران في اتجاهات مختلفه <END>', '<START> امراه ورجلين يقفان بالقرب من بعضهما بعض <END>']"
468,3507670136_2e5f94accf,"['<START> رجل في اصفر يعمل خدعه دراجه <END>', '<START> ياخذ شخص يرتدي لون اصفر قفزه علي دراجه ترابيه <END>', '<START> متسابق دراجات ناريه في زي اصفر في جو <END>']"
469,244399048_8332bb3270,"['<START> كلب يقفز في هواء للقبض علي لعبه <END>', '<START> كلب يقف علي قدمين بشيء في فمه <END>', '<START> كلب يقفز مع شيء في فمه <END>']"
470,3209620285_edfc479392,"['<START> يحمل رجلان اشياء طويله علي رمال <END>', '<START> شخصان يدوران عصي نار بينما يقفان علي رمال <END>', '<START> شخصان يلعبان بعصي نار علي طين <END>']"
471,385835044_4aa11f6990,"['<START> فتاه ترتدي ستره بنيه لون وجينز ازرق <END>', '<START> فتاه ترتدي سماعات تمر امام مخروط مرور <END>', '<START> امراه ترتدي سماعات راس تسير في طريق مخروط طريق <END>']"
472,2944025729_5aecda30ee,"['<START> صبي علي دراجه ينزل منحدر <END>', '<START> رجل يركب دراجته في هواء يقفز من منحدر <END>', '<START> متسابق دراجات يقفز جوا علي منحدر <END>']"
473,501699433_f8df386cf9,"['<START> رجل وطفله تحت ماء في حمام سباحه يحبس انفاسهما <END>', '<START> اطفال يسبحون تحت ماء في مسبح <END>', '<START> صبيان يسبحان تحت ماء في بركه <END>']"
474,3323076458_3ce72a1dae,"['<START> كلب اسود وبني يركض في حقل موحل <END>', '<START> كلب اسود وبني يركض <END>', '<START> كلب وحيد يركض في طريق قذر <END>']"
475,3684562647_28dc325522,"['<START> مجموعه من ناس علي متن حافله تحمل اعلاما ملونه موجهه للاشخاص موجودين ادناه <END>', '<START> ناس يلوحون من حافله مغطاه باعلام قوس قزح <END>', '<START> ناس يركبون في حافله سياحيه و يلوحون الي ماره <END>']"
476,483039719_75181b2726,"['<START> صبي في سن مراهقه مع عقال ابيض ينظر الي يمين حشد في خلفيه <END>', '<START> في سن مراهقه واحد لديه عقال والاخر قبعه <END>', '<START> شاب في عقال مع شباب اخرين في خلفيه <END>']"
477,203114209_e4cd71a6b7,"['<START> فتاه تسقط من انبوب ماء اصفر والازرق <END>', '<START> امراه معلقه بطرف طوف <END>', '<START> امراه شابه تلف انابيب مياه <END>']"
478,2165677531_e1d5e086f7,"['<START> يتم قياده سياره علي طريق بينما ينظر ناس علي جانبي طريق <END>', '<START> تمر سياره سباق علي طريق ترابيه بينما يشاهد معجبون <END>', '<START> سياره زرقاء علي طريق ترابي <END>']"
479,3532098999_4e07a0a17e,"['<START> كلاب تتمتع بمطارده بعضهم بعض في حديقه <END>', '<START> بعض كلاب تركض عبر حديقه <END>', '<START> كلبان يركضان في منطقه مسيجه <END>']"
480,1370773415_967b1ffde1,"['<START> رجل وامراه يقفان خارج مطعم <END>', '<START> شخصين يقفان خارج مقهي <END>', '<START> شخصين يقفان خارج مطعم في مدينه <END>']"
481,3242088278_43eea5d17e,"['<START> نسر اصلع بالقرب من بركه ماء <END>', '<START> نسر يقف في ماء <END>', '<START> يمشي طير في ماء بالقرب من صخور <END>']"
482,3421547427_53411b6278,"['<START> رجل يرتدي قميصا ازرق يرفع مضربه وابتساماته <END>', '<START> رجل يلعب تنس يبدو سعيدا جدا <END>', '<START> لاعب تنس في قميص ازرق يحتفل بمباراته <END>']"
483,3206919175_e3a11b6874,"['<START> تجمع مجموعه من ناس مع اظهار ارجلهم فقط واحدهم يحمل سيجاره <END>', '<START> رجل يحمل سيجاره <END>', '<START> ايدين واقدام عده اشخاص يحملون سجائر <END>']"
484,2709359730_13bca100af,"['<START> مجموعه من كلاب تتجول في هواء طلق <END>', '<START> عديد من كلاب تركض خارج منزل مع سيارتين في خلفيه <END>', '<START> عده كلاب تركض عبر اوساخ <END>']"
485,2115620856_4fa5025ac6,"['<START> سياره تقود باتجاه جبل اخضر <END>', '<START> بلده صغيره تقع في قاعده جبال خضراء <END>', '<START> بلده وجبل اخضر في خلف <END>']"
486,3046431231_dc48851062,"['<START> اربع نساء يرتدين زي واحده مع شعر مستعار وردي تنظر الي يسار <END>', '<START> اربع نساء يرتدين ملابس مضحكه <END>', '<START> اربع نساء يتموضعن في ملابسهم غريبه <END>']"
487,2346772831_b2748ba1f0,"['<START> امراه تنحني لحضور طفلها في ستره صفراء <END>', '<START> امراه تلبس حقيبه ظهر تميل للتحدث مع طفل صغير <END>', '<START> اطفال في حديقه مع والديهم <END>']"
488,3259110412_9908c45144,"['<START> وجه صخري مغطي بالثلج والجليد <END>', '<START> منظر لبعض جبال كبيره مغطاه بالثلوج <END>', '<START> هناك كومه من ثلج ابيض <END>']"
489,1248357227_2b4175fc39,"['<START> ثلاثه اطفال ينظرون الي ماء علي ضفاف بحيره <END>', '<START> يلعب ثلاثه اطفال بالقرب من بحيره هادئه في منطقه حرجيه <END>', '<START> يقف ثلاثه اطفال بجوار بحيره مع انعكاساتهم علي ماء <END>']"
490,2480668859_6f9b46be6a,"['<START> مجموعه من ناس يجدفون زورقا <END>', '<START> مجموعه من ناس يجربون زورق تجديف كبير في بحيره <END>', '<START> كثير من ناس يركبون في زورق بالقرب من غابه <END>']"
491,3175434849_859f09fe07,"['<START> حشد من ناس في معرض امام كشك حيث يمكن فوز بدببه عملاقه <END>', '<START> صوره لحشد من ناس وتعليق دببه علي منصه <END>', '<START> يكتظ عديد من ناس حول طاوله العاب مع دبببه معلقه فوقها <END>']"
492,3053813297_7ce5f87710,"['<START> يجلس ناس في كراسي في حديقه مع كلب <END>', '<START> يجلس ناس في كراسي بينما يكمن كلب في عشب <END>', '<START> بعض ناس في حديقه مع كلب وكراسي قابله للطي <END>']"
493,2424111022_4e332b8aee,"['<START> صبي في غابه <END>', '<START> صبي يرتدي قميصا ابيض يتسلق علي تل غابه <END>', '<START> صبي صغير يبتسم في غابه <END>']"
494,3019986034_7453777274,"['<START> امراه في تنوره منقوشه وقبعه سوداء تعزف كمان كهربائي <END>', '<START> امراه في لباس ضيق اسود تحمل كمان <END>', '<START> امراه تعزف كمان في تنوره منقوشه وقميصا اسود <END>']"
495,1570723692_3a2b064d43,"['<START> ثلاثه كلاب تستنشق بعضها بعض <END>', '<START> اثنين من كلاب وجرو <END>', '<START> كلبان صغيران مستلقيا علي عشب اخضر وكلب اكبر ينظر اليهما <END>']"
496,3623650392_7b75d4de21,"['<START> كلب بني في حقل <END>', '<START> كلب بني يقف في وسط حقل ضخم <END>', '<START> كلب بني يقف في حقل عشب جاف <END>']"
497,3676460610_8c52e8a355,"['<START> امراه تركب دراجه علي درب من خلال حقل <END>', '<START> امراه تركب دراجه علي طريق ترابي من خلال عشب طويل <END>', '<START> امراه تركب دراجه في حقل <END>']"
498,2302516347_26054442f9,"['<START> رجل وامراه ينظران الي صور علي اله تصوير <END>', '<START> رجل وامراه ينظران الي كشك تصوير <END>', '<START> يستخدم شخصان كشك صور <END>']"
499,3457604528_302396c08c,"['<START> فتاه صغيره في قميص احمر تسحب طائره ورقيه <END>', '<START> فتاه صغيره في قمه حمراء تجري في منطقه عشبيه ذات مبان كبيره في خلفيه <END>', '<START> فتاه صغيره تحلق طائره ورقيه في حقل بجانب كثير من مباني <END>']"
500,241347356_8a515555fd,"['<START> لاعب كره قدم يرتدي زي ابيض والارجواني مع ساقين تي يتم معالجتها من قبل لاعب في زي احمر والابيض <END>', '<START> لاعب كره قدم يصارع لاعب اخر في لعبه كره قدم <END>', '<START> لاعب كره قدم احمر يعترض علي لاعب ارجوان ابيض لمحاوله منعه <END>']"
501,3243094580_ccd01679f5,"['<START> فتاه تركب دراجتها ليلا <END>', '<START> شخص علي دراجه يسير علي رصيف مدينه ليلا <END>', '<START> شخص يمشي في ظلام بالقرب من اضواء شوارع <END>']"
502,3273489163_8209545810,"['<START> ناس يقفون علي منصه سكك حديديه يقرؤون صحف <END>', '<START> ناس يقومون بالقراءه في انتظار مترو <END>', '<START> ناس في انتظار قطار علي منصه بلاط <END>']"
503,3488837187_0c7264a16c,"['<START> يحمل طفل صغير ذو شعر اشقر كره قدم حمراء وصفراء <END>', '<START> طفل صغير يحمل لعبه كره قدم حمراء وصفراء <END>', '<START> طفل صغير يحمل كره قدم محشوه <END>']"
504,290019324_23582048d4,"['<START> كلب يركض <END>', '<START> كلب يركض عبر ارض <END>', '<START> كلب ابيض والاسود يهرول عبر اوساخ <END>']"
505,2393196444_8f4f540f5f,"['<START> بعض مراهقين يبتسمون علي طاوله في هواء طلق <END>', '<START> هناك امراتان صغيرتان تجلسان علي صناديق ذات ابتسامات كبيره <END>', '<START> فتاتان تجلسان تبتسمان تجاه كاميرا <END>']"
506,1425919702_ddb761aeec,"['<START> حشد من ناس يجلسون علي مقاعد في ملاعب رياضيه <END>', '<START> مجموعه من ناس يجلسون في حدث رياضي <END>', '<START> مجموعه من اشخاص يراقبون حدثا <END>']"
507,3504275465_604ce2ef34,"['<START> كلب ابيض يجري في نهر <END>', '<START> كلب ابيض يركض في بحيره <END>', '<START> كلب ابيض مع علامات بني يقفز في ماء <END>']"
508,1410193619_13fff6c875,"['<START> طفل يقف علي جانب اريكه <END>', '<START> طفل صغير يتسلق ذراع اريكه حمراء <END>', '<START> امراه تجلس علي اريكه حمراء داخل منزل <END>']"
509,3393446245_37dd3f3b59,"['<START> امراه مسنه مع كلب صغير في ثلج <END>', '<START> امراه وقط في خارج في ثلج <END>', '<START> امراه في ستره بنيه لون تمشي علي ثلج مع حيوان <END>']"
510,2883907436_82bf4a36b8,"['<START> رجل بلا ماوي يقف في شارع مع كلب اسود <END>', '<START> رجل وكلب مع عربه تسوق مليئه بالعناصر <END>', '<START> رجل مسن مع بطن كبير يقف بجانب عربه تسوق مليئه وكلب في شارع <END>']"
511,3191027142_33e86636ca,"['<START> رجل يحمل لافته يحيط بها كثير من ناس <END>', '<START> رجل يحمل لافته مع حشد في خلفيه <END>', '<START> رجل له معطف اسود يحمل لافته احتجاجيه <END>']"
512,1056249424_ef2a2e041c,"['<START> يلعب اطفال في ماء <END>', '<START> صبيان يلعبان في بركه <END>', '<START> طفلين يركضان ويلعبان في بعض ماء <END>']"
513,143552829_72b6ba49d4,"['<START> رجل علي دراجه ناريه يسوق عبر تضاريس مستنقعات <END>', '<START> رجل يركب دراجته علي صخور <END>', '<START> شخص يركب دراجته فوق صخور و مياه <END>']"
514,2135502491_a15c6b5eae,"['<START> سان بيرنارد جميل بني وابيض يركض في ثلج <END>', '<START> كلب سانت برنارد يجري في حقل ثلجي <END>', '<START> كلب كبير بني والابيض يمر عبر ثلج <END>']"
515,3438981089_2ef1a6353c,"['<START> متسابق يحصل علي بعض هواء <END>', '<START> رجل في قميص اسود يقفز علي دراجه برتقاليه <END>', '<START> رجل علي دراجه برتقاليه <END>']"
516,2667549961_57e5e2c0a5,"['<START> طفل يزحف علي ارضيه خشبيه بالقرب من زجاجه ماء <END>', '<START> طفل يزحف علي ارضيات خشبيه صلبه تجاه زجاجه ماء <END>', '<START> طفل علي ارضيه خشبيه مع زجاجه ماء <END>']"
517,3396275223_ee080df8b5,"['<START> فتاه ترتدي وشاحا ارجوانيا وتنوره متطابقه <END>', '<START> مجموعه من ناس يؤدون معا علي خشبه مسرح <END>', '<START> يقف ممثلون ذوو ملابس علي اذرعهم ممدوده <END>']"
518,2714674623_8cd05ac114,"['<START> رجل يرتدي قميصا اسود مكتوب عليه نزوات وراثيه ينام في حافله <END>', '<START> رجل يرتدي قبعه وقميصا عليه كتابه نزوات وراثيه ينام في وسائل نقل عام <END>', '<START> رجل ثقيل يجلس علي متن حافله وينام <END>']"
519,3504158556_1d410c8ff7,"['<START> بعض اولاد صغار يتسكعون حول سيارتهم <END>', '<START> ثلاثه رجال يقفون امام غرفه بيضاء متوقفه <END>', '<START> ثلاثه اولاد مراهقين يقفون امام سياره بيضاء <END>']"
520,3672944692_8d24a44fc6,"['<START> اثنين من فنانين يقفون ويجلسون علي تله ترابيه جافه <END>', '<START> رجلان يرتديان بذلات سوداء انيقه اثناء تسلق احد جبال في يوم مشمس <END>', '<START> شخصان يرتديان ملابس سوداء ويحيطان نفسهما بالونات سوداء في صحراء <END>']"
521,3599442049_e448c7c9b2,"['<START> شاب نحيل في جبال يرمي ثلج <END>', '<START> صبي بلا قميص يلكم ثلج <END>', '<START> شاب بلا قميص يلكم ثلج كما لو كان يبيع عطور <END>']"
522,2431723485_bc6b8e6418,"['<START> ترتدي فتاه علي دراجه حقيبه ظهر وخوذه وتسير في منطقه غابات <END>', '<START> راكب دراجه يركبها في غابه <END>', '<START> امراه ترتدي خوذه سوداء راكبه علي دراجه <END>']"
523,2339573065_91f1e3be60,"['<START> امراه ذات شعر بني ترتدي معطفا اسود مع قهوه في يدها <END>', '<START> امراه ترتدي ثيابا سوداء تحمل كوبا من ايس كريم <END>', '<START> ترتدي هذه مراه سواد وتحمل فنجانا <END>']"
524,2831723637_30d4456665,"['<START> كلب ابيض واسود يركض حول عمود <END>', '<START> كلب يركض حول قطبين احمر والابيض <END>', '<START> كلب يجري حول قطب ابيض وردي <END>']"
525,1332823164_c70a5d930e,"['<START> فتاه تقف في محيط <END>', '<START> فتاه تسير في محيط <END>', '<START> امراه تراقب مد <END>']"
526,3423509305_e399d005db,"['<START> كلب يصطاد كره <END>', '<START> كلب يقفز بعيدا مع كره في فمه <END>', '<START> كلب يقفز عاليا للقبض علي كره <END>']"
527,3231596071_f0c522a639,"['<START> رجل نائم و فمه مفتوح <END>', '<START> رجل يشخر <END>', '<START> رجل مع لحيه يجلس بين كراسي برتقاليه <END>']"
528,2248487956_2603f55ab9,"['<START> امراه تحك وجهها وهي تراقب شابا يرتدي ستره زرقاء وقبعه بيسبول بيضاء <END>', '<START> امراه مسنه تبحث عن ولد في سن مراهقه <END>', '<START> امراه تحك وجهها <END>']"
529,3572144280_ea42bbd927,"['<START> رجل يتسلق علي صخره حافه <END>', '<START> رجل يصعد بعض صخور <END>', '<START> رجل يرتدي سروالا اسود يتسلق جدارا صخريا <END>']"
530,3432634159_1eb9a73306,"['<START> سيده في معطف داكن يجلس مع عديد من ناس حولها <END>', '<START> امراه مظلله تجلس مع اخرين <END>', '<START> مجموعه صغيره من ناس يجلسون معا خارج <END>']"
531,3184031654_34b5c4ffe1,"['<START> مراه شرق اوسطسه ترتدي حجاب وردي تمشي بجانب امراه في غطاء راس ارجواني <END>', '<START> امراتان مسلمتان ترتديان حجاب <END>', '<START> امراتان في لفافات راس <END>']"
532,2061944672_0383e65c8a,"['<START> يقف كبار والاطفال ويلعبون امام درجات بالقرب من منطقه مشجره <END>', '<START> عائله تقف في فناء مرصوف في حديقه في خريف <END>', '<START> فتاه ذات دراجه حمراء ترتدي بنطال احمر <END>']"
533,2838619742_eed855d8a8,"['<START> رجل بلا قميص يتسلق صخره <END>', '<START> رجل بدون قميص يتسلق صخور <END>', '<START> رجل بلا قميص يتسلق جدار صخري <END>']"
534,587604325_af5d6df679,"['<START> اثنين من كلاب بنيه يلعبان بكره حمراء <END>', '<START> اثنين من كلاب واحد مع فمه مفتوح <END>', '<START> اثنين من كلاب ذهبيه يلعبون مع بعضهم بعض <END>']"
535,3539840291_1c3eed701d,"['<START> لاعب يصطدم بخصمه في لعبه ركبي <END>', '<START> لاعب كره قدم باللون احمر يصطدم بلاعب كره قدم باللون اخضر <END>', '<START> لاعب كره قدم يصطدم بخصمه <END>']"
536,464506846_1734302b58,"['<START> كلب اسود يمر عبر حقل عشبي امام بعض شجيرات <END>', '<START> كلب في حديقه عشبيه يقفز ويلعب <END>', '<START> كلب اسود يقفز في هواء في عشب <END>']"
537,3517040752_debec03376,"['<START> يميل شخص الي امام للقبض علي لعبه بيسبول بينما يقترب عداء من قاعده <END>', '<START> يشاهد اباء عندما تلعب فتيات كره بيسبول في لعبه <END>', '<START> فتاتان يلعبان كره لينه <END>']"
538,3522025527_c10e6ebd26,"['<START> طائره هليكوبتر وطائره صغيره في هواء <END>', '<START> طائره هليكوبتر تحلق خلف طائره تقوم بممارسه اكروبات هوائيه <END>', '<START> طائره تحلق جانبيا <END>']"
539,2866093652_aa717eb9ce,"['<START> اربعه اشخاص يتزلجون مع متفرجين في خلفيه <END>', '<START> اربع نساء يتزلجن بشكل تنافسي في منطقه ما <END>', '<START> نساء يتزلجن علي حلبه تزلج في معدات رياضيه <END>']"
540,3365198533_539073002b,"['<START> كلب اسود والبني يتصارعان والكلب صغير يراقب <END>', '<START> عديد من كلاب تلعب في عشب بالقرب من قارب <END>', '<START> تلعب عديد من كلاب خارج قارب <END>']"
541,2772084628_c0ae29d87a,"['<START> اولاد يركضون طريقا صخريا نحو مبني من قرميد <END>', '<START> اربعه اولاد يهربون من منحدر <END>', '<START> يركض اربعه اطفال فوق تله صغيره <END>']"
542,2976684095_ce7ccfd423,"['<START> صبي يفعل شقلبه في باحه منزله <END>', '<START> طفل يفعل شقلبه في فناء <END>', '<START> طفل يعرض عربه في فناء <END>']"
543,1745110280_0cbff5e273,"['<START> كلب بني مع طوق اسود تقف بجانب بوش <END>', '<START> كلب ذو مظهر حزين يجلس بجانب شجيرات <END>', '<START> يرتدي كلب بني طوقا اسود <END>']"
544,2909081008_9a7bfc599a,"['<START> رجل يشير مع فتاه تجلس بجانبه <END>', '<START> رجل وامراه يبتسمان <END>', '<START> شخصان يضحكان <END>']"
545,3552206648_123bf4ac82,"['<START> بجعه فوق ماء <END>', '<START> هبوط بجعه في بحيره <END>', '<START> بجعه تقلع من ماء <END>']"
546,3326588088_172d1b2584,"['<START> اثنين من عازفي غيتار يرتدون ملابس بيضاء <END>', '<START> اثنين من لاعبي غيتار يرتدون ملابس بيضاء <END>', '<START> رجلان يرتديان بدلات بيضاء يلعبان غيتار علي خشبه مسرح <END>']"
547,3247500085_c4f641aa84,"['<START> رجل يلعب بوق علي خشبه مسرح <END>', '<START> شاب يلعب بوق <END>', '<START> رجل يجلس علي كرسي يلعب ترومبون <END>']"
548,2194797921_96af7a9467,"['<START> امراه تتسلق شبكه كره طائره علي شاطئ بينما يشاهد اثنان اخران <END>', '<START> فتاه تتسلق شبكه كره طائره علي شاطئ <END>', '<START> فتاه في قميص بني معلقه علي عمود ازرق <END>']"
549,2460159430_71ab1aacfa,"['<START> كلب بني يهرب من خلال حقل <END>', '<START> كلب اسمر يمر عبر عشب طويل <END>', '<START> كلب يركض في عشب طويل وهو مشروع سكني خلفه <END>']"
550,3400041870_4e7732b40f,"['<START> يمشي صبي وفتاه اسيويان في حديقه <END>', '<START> صبي وفتاه اسيويان يسيران وسط حشد مع اشجار علي طريقهم <END>', '<START> يمشي صبي اسيوي في ستره باللونين وردي والاسود مع فتاه في سن مراهقه في ستره بنيه لون <END>']"
551,862187579_9faf4a51e0,"['<START> رجل يرتدي نظارات ويحدق في فضاء <END>', '<START> يقف رجل يحمل نظارات امام مبني <END>', '<START> رجل ذي يرتدي قميص ارجواني في ظل <END>']"
552,3513362553_5fc5779e20,"['<START> لاعب بيسبول <END>', '<START> لاعب بيسبول يتارجح في كره بينما يشاهد متفرجون <END>', '<START> لاعب يضرب كره <END>']"
553,3255017708_2b02bfcdcf,"['<START> يقف رجل في شورت علم امريكي اعلي سلالم <END>', '<START> رجل في ملابس داخليه علم يقف علي درجات مع كتاب واحذيه سوداء <END>', '<START> يقف رجل يرتدي سروال بوكسر علم ولايات متحده علي درج <END>']"
554,3635991166_f95304af0a,"['<START> اربعه اولاد علي قمه سوداء مع كره سله خضراء والصفراء <END>', '<START> اربعه اطفال صغار يتقدمون بكره قدم خضراء في حديقه <END>', '<START> هناك اربعه اولاد يبتسمون في ملعب مع كره <END>']"
555,2097403787_77a154f5b9,"['<START> رجل يقف علي ارض صخريه امام جبل <END>', '<START> رجل يقف امام جبل جليدي <END>', '<START> مسافر يتوقف امام منظر جبل <END>']"
556,3328495660_ed0e3f29cf,"['<START> ثلاث نساء يجلسن في قريه <END>', '<START> ثلاث نساء يجلسان معا بالقرب من جدران منسوجه <END>', '<START> فتاتان تشغلان فتاه ثالثه في قريه <END>']"
557,3540598210_972f0ff573,"['<START> فتاه في ثوب زهره قرنفل <END>', '<START> فتاه في هواء طلق بالقرب من طاولات نزهه <END>', '<START> فتاه صغيره في ثوب وردي تقف علي رصيف <END>']"
558,3174156702_95a1cda2d9,"['<START> صبي يلعب في بركه وحل <END>', '<START> صبي يضحك بينما يلعب في بركه وحل <END>', '<START> اثنين من اولاد يلعبون ويرشون ماء في مياه موحله <END>']"
559,2517284816_9b8fd3c6b6,"['<START> حشد من اطفال <END>', '<START> حشد كبير من فتيات يرتدين كلهم تنانير خضراء والقمصان بيضاء <END>', '<START> اولاد والبنات في حفله <END>']"
560,3520869880_2e8b7d7842,"['<START> فتاه في ثوب احمر واسود تتظاهر امام جداريه <END>', '<START> فتاه تقفز امام جداريه موسيقي <END>', '<START> فتاه في ثوب احمر في جو <END>']"
561,3590647207_2d4ec3f52c,"['<START> مجموعه من نساء يركبون خيولا وهم يحملون اعلام دول متعدده <END>', '<START> راعيه بقر ترفرف علم ولايات متحده وعلم كندا <END>', '<START> امراتان تركبان خيولا تحملان علم امريكي والكندي في مسابقات رعاه بقر <END>']"
562,1306145560_1e37081b91,"['<START> كلب اسود يسبح في ماء <END>', '<START> كلب يسبح يحمل كره تنس في فمه <END>', '<START> كلب يسبح مع كره <END>']"
563,481887827_f8975dabf1,"['<START> مجموعه من ناس يجلسون امام نار مخيم <END>', '<START> يجلس اربعه اشخاص حول نار مخيم والسماء زرقاء خلفهم <END>', '<START> عديد من ناس يجلسون في نار مخيم في ظلام <END>']"
564,756004341_1a816df714,"['<START> طفلان في ساحه يرتديان نظاره شمسيه مع عاب خلفهما <END>', '<START> اثنين من اطفال في نظارات شمسيه برتقاليه <END>', '<START> طفلان يرتديان نظاره شمسيه يجلسان خارج خيمه بلاستيكيه <END>']"
565,2993167197_e5d0a73530,"['<START> لاعب كره سله يبحث عن شخص ما لتمرير كره اليه <END>', '<START> لاعب كره سله يحمل كره <END>', '<START> رجل يرتدي زي برتقالي ويحمل كره سله <END>']"
566,424307754_1e2f44d265,"['<START> كلب اسود يقفز الي يد رجل مرفوعه <END>', '<START> رجل يوضح كيف يمكن ان يقفز كلبه اسود <END>', '<START> رجل في ميدان مع كلب اسود يقفز علي ذراعه مرفوعه <END>']"
567,326028454_fb396167e6,"['<START> رجل نائم في مترو انفاق <END>', '<START> رجل يرتدي ستره جلديه سوداء ينام في وسائل نقل عام <END>', '<START> رجل في ستره جلديه سوداء ينام في سياره مترو انفاق <END>']"
568,210126070_0d43b300b9,"['<START> صبي يقفز في هواء علي ترامبولين <END>', '<START> صبي دون قميص يقفز في هواء <END>', '<START> رجل يقف يراقب شخص اخر في جو <END>']"
569,2921670682_6a77a6c3e9,"['<START> رجل علي دراجه هوائيه في مدينه <END>', '<START> شخص يفعل حيل علي دراجه هوائيه في مدينه <END>', '<START> رجل يقف علي دراجه في وسط مدينه <END>']"
570,804087017_330bcc8c56,"['<START> كثير من ناس يقفون ويجلسون في شارع امام لوحات اعلانات <END>', '<START> رجلان يجلسان علي مقعد في شارع بجانب سيدتين يفعلان نفس شيء <END>', '<START> شخصان يجلسان علي مقعد في احد شوارع مدينه <END>']"
571,3399616238_77acf4ee12,"['<START> رجل يرتدي نظارات وربطه عنق خضراء <END>', '<START> رجل يرتدي ربطه عنق ينظر الي كاميرا بدون تعبير <END>', '<START> رجل عجوز يرتدي ربطه عنق خضراء ونظارات ينظر نحو كاميرا <END>']"
572,3446586125_cafa0bfd67,"['<START> كلب بيج يركض علي عشب مع كره تنس في فمه <END>', '<START> كلب اشقر ذو شعر طويل يدور حول كره تنس <END>', '<START> كلب يركض مع كره تنس في فمه <END>']"
573,236144859_52f9e38885,"['<START> كلب اسود يرعي جراء بيضاء <END>', '<START> كلب اسود يرعي جراء بيضاء والسوداء <END>', '<START> كلب اسود مع كلاب بيضاء <END>']"
574,3209523192_05a4cef844,"['<START> رجل بقميص ابيض و اسود وهو يتزلج علي ثلج و اعلام حمراء علي يمين <END>', '<START> متزلج علي ثلج بجانب علم احمر <END>', '<START> شخص يتزلج علي ثلج ابيض بالقرب من علم احمر <END>']"
575,2218843713_cf28ea319e,"['<START> طفل علي صخره في مجري مائي <END>', '<START> طفل يلبس قميصا احمر يجلس علي صخره في ماء <END>', '<START> صبي يجلس علي صخره في وسط جسم مائي <END>']"
576,1346051107_9cdc14e070,"['<START> رجل يلعب ساكسفون بجانب صنبور نار <END>', '<START> رجل يلعب ساكسفون بجانب صنبور نار اصفر <END>', '<START> رجل يقف بجانب جدار يلعب ساكسفون <END>']"
577,134724228_30408cd77f,"['<START> تسير فتاتان علي طريق ترابي في حديقه <END>', '<START> امراتان تسيران علي طريق ترابي مع رجل <END>', '<START> امراتان تمشيان علي درب في هواء طلق <END>']"
578,135235570_5698072cd4,"['<START> رجل في حقل يحمل اعلام امريكيه <END>', '<START> رجل يرمي فريسبي امام نصب تذكاري والاعلام <END>', '<START> رجل يقف امام بوابه قوس <END>']"
579,2887750774_920eb171aa,"['<START> كلب بني يرش في ماء <END>', '<START> كلب يقفز من ماء نحو شاطئ <END>', '<START> كلب بني يقفز من ماء <END>']"
580,251792066_b5233b3d86,"['<START> كلب يصطاد لعبه في فمه <END>', '<START> يمسك كلب اسود بشيء اخضر في فمه <END>', '<START> هناك كلب اسود يلتقط لعبه خضراء في فمه <END>']"
581,3057618932_3b80ae85de,"['<START> يحاول سائق دراجه قيام بخدعه اسفل مجموعه من سلالم خارجيه <END>', '<START> يحاول دراج ان ينزل درجات علي دراجته <END>', '<START> رجل يركب دراجه اسفل درج <END>']"
582,688940111_325a74674a,"['<START> فتي يحمل كعكا ويرتدي قبعه حمراء ينظر الي كاميرا <END>', '<START> صبي صغير يحمل قبعه كرويه حمراء وهو يحمل كساره مع كوب وردي قريب <END>', '<START> صبي صغير في قبعه حمراء لديه جهاز تكسير <END>']"
583,2192333873_2a0cbe849d,"['<START> صبي يراقب شخصا اخر يسقط في ثلج <END>', '<START> صبي صغير يسقط في ثلج مع ولد اخر في خلفيه <END>', '<START> طفلين يلعبان في ثلج بمزلجه <END>']"
584,3240014971_ee2ea8406f,"['<START> شرطي يجلس علي دراجه شرطه <END>', '<START> شرطي يراقب معابر في وسط مدينه علي دراجه ناريه <END>', '<START> شرطي يجلس علي دراجه ناريه <END>']"
