,0,1
2191,3264650118_be7df266e7,"['<START> رجل يسكن علي ارض ثلجيه بين اشجار <END>', '<START> رجل يتسلل عبر منطقه غابات شتاءيه يرتدي ستره حمراء <END>', '<START> متزلجون عبر بلاد يسافرون عبر غابه ثلجيه <END>']"
2192,617038406_4092ee91dd,"['<START> مجموعه من ناس يتجمعون حول كيس من بقاله <END>', '<START> اطفال ينظرون الي تمثال لامراه تحمل حقيبه بقاله <END>', '<START> اطفال يبحثون في كيس ورقي من بقاله <END>']"
2193,3313232606_4ce7e16b87,"['<START> مجموعه من رجال في قمصان بيضاء والسراويل سوداء تركض <END>', '<START> يقوم فريق من رجال بالركض حول اقماع برتقاليه <END>', '<START> يركض فريق من لاعبي كره قدم في شرائط بيضاء حول مخاريط في ملعب رياضي <END>']"
2194,1434005938_ad75c8598c,"['<START> رجل يحمل حقيبه كبيره ويبحث عن بعض حقول خضراء <END>', '<START> رجل يرتدي حقيبه ظهر <END>', '<START> رجل مع حقيبه كبيره للمشي لمسافات طويله خارج <END>']"
2195,3429391520_930b153f94,"['<START> يركب فتي خوذه علي دراجه في هواء اثناء ركوبه بين تلال ترابيه بنهر في خلفيه <END>', '<START> رجل يفعل حيله خارج علي دراجته <END>', '<START> هذا شخص يضع خوذه يقوم بعمل حيله علي دراجه هوائيه في هواء طلق <END>']"
2196,1420060020_7a6984e2ea,"['<START> صبي يرتدي بدله نينجا <END>', '<START> شخص مقنع في موقف قتالي <END>', '<START> شخص يرتدي زي يمارس فنون دفاع عن نفس <END>']"
2197,2169951750_495820a215,"['<START> كلب بني يركض علي ارض ثلجيه <END>', '<START> كلب رمادي يركض في ثلج <END>', '<START> كلب بني يمر عبر ثلج <END>']"
2198,1465666502_de289b3b9c,"['<START> كلب اسود يسبح في ماء اخضر مع شيء في فمه <END>', '<START> كلب اسود يلعب في نهر <END>', '<START> كلب اسود ذو طوق احمر يسترجع عصا من مياه عميقه <END>']"
2199,1299459562_ed0e064aee,"['<START> ثلاثه اولاد يلعبون في رذاذ ماء <END>', '<START> ثلاثه اولاد يلعبون في بعض ماء <END>', '<START> ثلاثه اولاد بلا قميص يلعبون في ماء <END>']"
2200,2423138514_950f79e432,"['<START> اثنين من اولاد عاريه في بركه <END>', '<START> طفلان عريان احدهما يحمل علامه علي صدره <END>', '<START> اثنين من اولاد صغار يلعبون في ماء <END>']"
2201,3705688385_47651205d3,"['<START> صبي صغير في ملابس سباحه يلقي صخره في ماء <END>', '<START> شاب يرمي شيئا في ماء <END>', '<START> صبي يرمي شيء في محيط <END>']"
2202,2888702775_0939a6680e,"['<START> صبي يقوم بخدعه بلوح تزلج في فناء مدينه اوروبيه <END>', '<START> يقوم صبي في قميص بني بخدعه علي لوح تزلج خاص به <END>', '<START> مراهق يقوم بخدعه بلوح تزلج امام مبني <END>']"
2203,133189853_811de6ab2a,"['<START> رجل اصلع يقبل رجل اخر علي خد <END>', '<START> رجل يقبل رجل اخر علي خد وكلاهما في قمصان بيضاء مع سترات سوداء <END>', '<START> يضحك رجل واحد بينما يتم تقبيله علي خده من قبل رجل اخر يرتدي رجلان ملابس رسميه <END>']"
2204,2512876666_9da03f9589,"['<START> رجل وكلب يقفان علي جبل صخري اسود <END>', '<START> رجل يمسك صوره كلب علي كثيب <END>', '<START> كلب يقف علي قمه صخور بجانب رجل يلتقط صوره <END>']"
2205,2051194177_fbeee211e3,"['<START> كلب كبير اسمر يركض في مياه ضحله بعصا في فمه <END>', '<START> كلب يمر عبر ماء بينما يحمل عصا في فمه <END>', '<START> اكلب يخرج من ماء حاملا عصا في فمه <END>']"
2206,2414986483_004936f84b,"['<START> فتاه صغيره ورجل يرقصان <END>', '<START> فتاه ترقص مع رجل يرتدي بدله زرقاء <END>', '<START> فتاه صغيره ترقص مع منتحل بلوز براذرز <END>']"
2207,3389448506_7025e7cc12,"['<START> يركض كلب نحو كاميرا يتدلي لسانه من جانب فمه <END>', '<START> كلب ذو لون فاتح مع لسان يتدلي من هذا فم يركض علي عشب <END>', '<START> كلب يركض علي طول عشب <END>']"
2208,172097783_292c5413d8,"['<START> صبي يبحر علي بحيره بيد واحده <END>', '<START> رجل يرتدي ستره حمراء يتزلج علي ماء عبر خليج <END>', '<START> شاب يرتدي سروال سباحه ازرق وجاكيت مياه حمراء في بحيره زرقاء <END>']"
2209,1095980313_3c94799968,"['<START> فتاه صغيره في ملابس سباحه زرقاء تمشي علي طول سياج خشبي بجوار شاطئ رملي <END>', '<START> تطفو فتاه صغيره علي شاطئ <END>', '<START> فتاه صغيره تمشي علي درابزين امام شاطئ <END>']"
2210,2460477085_088e25f857,"['<START> رجل وولدان يقفزان علي ترامبولين <END>', '<START> رجل وولدان يقفزان علي ترامبولين <END>', '<START> رجل وولدان صغيران يقفزان علي ترامبولين <END>']"
2211,2752331711_cb18abba5a,"['<START> رجل يجلس في كرسي تخييم بالقرب من حافه وجه صخري فوق ماء <END>', '<START> رجل يجلس علي كرسي بينما يحمل عمودا كبيرا <END>', '<START> رجل يجلس علي كرسي قابل للطي علي كتله كبيره من جليد يمسك بحبل <END>']"
2212,3558251719_3af5ae2d02,"['<START> رجل وكلب يلعبان في حقل <END>', '<START> رجل وكلب يقفان في عشب <END>', '<START> رجل يمسك عصا ويلعب مع كلب <END>']"
2213,2649705487_4605e879e9,"['<START> امراه ترتدي اصفر تركض <END>', '<START> امراه تنزلق علي طريق بالقرب من شاطئ صخري <END>', '<START> امراه تمر علي شاطئ <END>']"
2214,510510783_b2cf5d57bb,"['<START> فتاه علي شجره معلقه راسا علي عقب من ارجوحه <END>', '<START> فتاه صغيره معلقه راسا علي عقب من ارجوحه تعلق علي شجره <END>', '<START> طفل يتارجح من شجره راسا علي عقب <END>']"
2215,2378127945_8dc9da82d7,"['<START> كلب يقفز فوق رمال <END>', '<START> كلب صغير يقفز في هواء فوق حقل ثلجي <END>', '<START> هناك كلب اسود يقفز عبر رمال <END>']"
2216,2447972568_1e9b287691,"['<START> فتاه تطير في هواء بينما يقف رجل مع ذراعيه ممدوده <END>', '<START> رجل يرمي فتاه في هواء <END>', '<START> رجل يرمي طفلا في هواء <END>']"
2217,2602415701_7674eb19e4,"['<START> مجموعه من اطفال تقفز في بركه سباحه <END>', '<START> خمسه اطفال صغار في سروال سباحه يقفزون الي بركه سباحه في نفس وقت <END>', '<START> قفز اطفال الي بركه <END>']"
2218,2448270671_5e0e391a80,"['<START> كلب بني يقفز فوق شجره ساقطه في غابه <END>', '<START> كلب يقفز فوق سجره في غابه <END>', '<START> كلب ذو اذان كبيره يقفز فوق شجره ساقطه <END>']"
2219,2870426310_4d59795032,"['<START> ثلاثه اطفال صغار في ساحه عشبيه يركضون نحو كاميرا <END>', '<START> ثلاثه اطفال صغار يلعبون في فناء <END>', '<START> يسير ثلاثه اطفال صغار في فناء عشبي <END>']"
2220,3495490064_8db40a83af,"['<START> رجل يصنع وجها كريها اثناء تعامل مع سمكه بجانب بحيره <END>', '<START> رجل جالس يجلس امام بحيره تحاول صيد اسماك <END>', '<START> يجلس رجل في جينز بجانب نهر مع سمكه كبيره <END>']"
2221,3576840040_9356b5b10a,"['<START> يتنقل سائق دراجه ترابيه عبر هواء باستخدام دراجته ناريه <END>', '<START> شخص في معدات خضراء خدعه في جو مع دراجه ناريه <END>', '<START> رجل يقوم بخدعه علي دراجه ناريه عاليه في هواء <END>']"
2222,3431860810_44277cd360,"['<START> يقف كلب مجعد شعر علي شاطئ بينما كان يحدق في كلب في مياه عميقه <END>', '<START> كلب ابيض مجعد شعر يرتدي يشاهده كلب اخر اسود وبني في ماء <END>', '<START> كلب علي شاطئ ينظر نحو كلب اخر في ماء <END>']"
2223,437404867_209625774d,"['<START> تقع امراه علي حافه شارع في مدينه بينما تتحدث علي هاتفها محمول <END>', '<START> امراه تجلس علي رصيف بينما تتحدث علي هاتفها محمول <END>', '<START> امراه تجلس علي رصيف وتتحدث علي هاتف محمول <END>']"
2224,2230067846_74046b89d3,"['<START> اطفال تتمدد في خارج <END>', '<START> اثنين من اولاد في ملابس جري تتمدد <END>', '<START> شابان يحملان ساق واحده في يدهما <END>']"
2225,3690189273_927d42ff43,"['<START> عداءه في سباق <END>', '<START> امراه رياضيه ترتدي برتقالي والاسود تركض بينما تحمل زجاجه مشروب برتقال <END>', '<START> امراه تركض في سباق تحمل قنينه بلاستيكيه <END>']"
2226,3195040792_a03954a19f,"['<START> ثلاث كلاب تسير علي تله مغطاه بالثلوج <END>', '<START> ثلاثه كلاب علي ثلج <END>', '<START> ثلاثه كلاب تقفز وتدير وتلعب في مناظر طبيعيه ثلجيه <END>']"
2227,1956944011_c5661d3f22,"['<START> يلعب طفلان علي قضبان قرود <END>', '<START> طفلين يلعبان في صاله العاب ادغال <END>', '<START> طفلان يلعبان في صاله العاب غابه برتقاليه في فصل شتاء <END>']"
2228,3515665835_22e6fb1193,"['<START> يقف متسابق دراجه ترابيه في هواء <END>', '<START> رجل يمارس رياضه دراجه ناريه ترابيه فوق رمال <END>', '<START> شخص علي دراجه ترابيه في جو يجعل قفزه علي مسار ترابي <END>']"
2229,241346402_5c070a0c6d,"['<START> رجل يرتدي قبعه بيسبول ونظارات شمسيه يشاهد حدثا وسط حشد من ناس <END>', '<START> رجل في نظارات شمسيه وغطاء ازرق ينظر الي امام <END>', '<START> رجل يرتدي قميص رمادي وقبعه بيسبول زرقاء <END>']"
2230,2385744837_8780f6731a,"['<START> صبي في ستره حمراء ينزلق علي جليد <END>', '<START> صبي في ستره حمراء وقبعه سوداء ينزلق علي ركبتيه علي تله ثلجيه <END>', '<START> طفل ينزلق في ثلج <END>']"
2231,1865794069_6e3a1e57bb,"['<START> فتي اشقر يرتدي زي ازرق داكن يركل كره قدم في ملعب مفتوح <END>', '<START> يلعب صبي صغير كره قدم في احد حقول <END>', '<START> صبي صغير يرتدي زرقاء وبيضاء يرفس كره قدم <END>']"
2232,3250593457_9049a73b61,"['<START> طفل في ثوب مخطط وامراه في ثوب اسود <END>', '<START> فتاه صغيره في ثوب مخطط لها وشاح وردي <END>', '<START> امراه تحمل طفل صغير <END>']"
2233,3724487641_d2096f10e5,"['<START> صبيان يتنافسان في سباق <END>', '<START> اثنين من اولاد صغار يرتديان ملابس سباحه <END>', '<START> اولاد صغار يركضون علي رصيف <END>']"
2234,3380364224_2626d9d354,"['<START> رجل علي تله غطاء ثلجي يتزلج علي جليد <END>', '<START> متزلج في معطف ابيض في هواء بعد قفزه <END>', '<START> احد متزلجين يمسك بمزلجه في جو <END>']"
2235,1932314876_9cc46fd054,"['<START> فتاه ترتدي بلوزه زرقاء و تضع قدميها في مجري <END>', '<START> يضع متجول قدميه في جدول بينما يرتدي حذاء بني <END>', '<START> يجلس شخص بالقرب من صخور ناعمه علي سرير مائي <END>']"
2236,3537474810_cf676b3259,"['<START> رجل يرتدي زيا ازرق لون يركل كره قدم في ملعب <END>', '<START> رجل يرتدي زيا رياضيا يركل كره قدم بينما يتبعه لاعبون اخرون <END>', '<START> يقوم لاعب كره قدم باللون ازرق بضرب كره اثناء ملاحقته من قبل لاعب باللون اخضر <END>']"
2237,3035118753_69287079dc,"['<START> تضع فتيات صغيرات ذراعها حول صبي صغير <END>', '<START> فتاه صغيره تعانق طفلا صغيرا <END>', '<START> يجلس صبي صغير جالسا بجانب فتاه ويده تغطي وجهه <END>']"
2238,2186087673_c7a73da7ce,"['<START> يضع ولد راسه في حضن شخص ذي يجلس علي مكتب <END>', '<START> يميل طفل علي حضن بالغ <END>', '<START> صبي صغير مستلق تحت طاوله <END>']"
2239,224766705_b77996527f,"['<START> قافله من مركبات خضراء والحمراء تصعد جبلا <END>', '<START> خط طويل من مركبات علي طرق وعره علي درب جبل <END>', '<START> عديد من مركبات علي طرق وعره تسير في طريق مرصوف بالحصي <END>']"
2240,272546805_536c719648,"['<START> كلب بني والكلب اسود يلعبان لعبه شد حبل ومعهما لعبه <END>', '<START> كلب بني كبير يلعب لعبه شد حبل مع كلب اسود كبير <END>', '<START> اثنين من كلاب تلعب مع لعبه <END>']"
2241,2752329719_868545b7d2,"['<START> يستمتع زوجان بمنظر ماء اثناء جلوس علي فناء <END>', '<START> زوجان يجلسان في فناء يطلان علي محيط <END>', '<START> شخصان بالغان يجلسان في كراسي تطل علي محيط <END>']"
2242,294709836_87126898fb,"['<START> صوره مقربه لارنب ابيض <END>', '<START> اثنين من ارانب بيضاء خارجا علي عشب <END>', '<START> اثنين من ارانب بيضاء يجلسون علي عشب اخضر <END>']"
2243,3030962048_f71948226c,"['<START> سيده هنديه مسنه ترتدي حجابا برتقاليا واساور <END>', '<START> امراه عجوز تبتسم للكاميرا <END>', '<START> امراه ترتدي وشاحا برتقاليا تبتسم وتنظر الي كاميرا <END>']"
2244,3148811252_2fa9490a04,"['<START> لاعب كره سله يحمل كره خلال مباراه <END>', '<START> رجل في زي فلوريدا موحد يحمل كره سله <END>', '<START> لاعب كره سله يرتدي قميص فلوريدا <END>']"
2245,2444339090_bf7b3211f4,"['<START> كلب ابيض واسود يمر ببعض اعمده حمراء والبيضاء <END>', '<START> كلب ابيض واسود يمر من خلال عوائق قصب <END>', '<START> كلب ابيض يمر من خلال عائق <END>']"
2246,3689355450_fd559b816d,"['<START> رجل في سروال منقط يقفز علي نافوره <END>', '<START> رجل يقفز فوق نافوره ماء <END>', '<START> رجل يقفز بالقرب من نافوره مياه <END>']"
2247,2616284322_b13e7c344e,"['<START> كلاب ترتدي قمصان مرقمه تركض في مسار <END>', '<START> كلاب تتسابق في مضمار <END>', '<START> كلب صاحب رقم اربعه امام كلاب اخري <END>']"
2248,2094543127_46d2f1fedf,"['<START> فتاه تمسك بفم تمساح مغلق <END>', '<START> فتاه تجلس علي ما يبدو انه تمساح <END>', '<START> فتاه جالسه فوق تمساح <END>']"
2249,3004291289_c4892898ae,"['<START> فتاه شقراء شعر ترتدي قميص اوباما تبتسم امام كاميرا <END>', '<START> فتاه ذات شعر طويل ترتدي قميص اوباما <END>', '<START> شابه ترتدي قميص اوباما <END>']"
2250,3562169000_6aa7f1043d,"['<START> سياره سباق زرقاء تصطدم تقريبا بجدار من اطارات <END>', '<START> سياره سباق زرقاء علي جانب مسار <END>', '<START> سياره سباق زرقاء تنزلق عن مسار باطاراتها خلفيه <END>']"
2251,3312779887_7682db7827,"['<START> شخص يقف علي يديه مع لوح تزلج علي منحدر اصفر <END>', '<START> يقوم احد متزلجين باداء حيله امام حشد من مشاهدين <END>', '<START> يقوم متزلج بخدعه هرم اصفر <END>']"
2252,2832978253_8fcc72da3b,"['<START> يمشي مسافر علي سفح جبل <END>', '<START> متجول مع حقيبه ظهر علي قمه جبل ضبابي <END>', '<START> شخص يرتدي قميصا ابيض واحمر ويرتدي حقيبه ظهر خضراء علي احد جبال <END>']"
2253,2198494923_8159551be4,"['<START> فتاه تسقط في ثلج بينما تنظر اخري <END>', '<START> فتاه في قميص بنفسجي مغطاه بالثلج تنزلق علي تله ثلجيه <END>', '<START> فتاه صغيره تنزلق علي ثلج <END>']"
2254,2460126267_0deea8b645,"['<START> صبي يقف في ملعب لكره قدم مع كره ملونه <END>', '<START> صبي صغير يقف في ملعب كره قدم ويستعد لركل كره لعب اطفال <END>', '<START> صبي ذو قميص برتقالي يبدو الي جانب حيث يمسك كره قدم ملونه بالوان قوس قزح في حقل طباشير <END>']"
2255,3119696225_b289efaec8,"['<START> راكب دراجه يقوم باداء حيله علي جرف قرب ماء <END>', '<START> شخص علي دراجه في جو <END>', '<START> شخص يركب دراجته ويطير في هواء <END>']"
2256,2385871317_44cde2f354,"['<START> فتاه تمشي بجانب جدار ازرق <END>', '<START> فتاه بجانب جدار قماش ازرق ترتدي حقيبه ظهر ومحفظه <END>', '<START> تسير فتاه ترتدي حقيبه ظهر زرقاء بجانب سور بلاستيك ازرق <END>']"
2257,2396746868_0727e06983,"['<START> طفل ينزلق الي اسفل زحلوقه بينما ينظر اليه طفل اخر <END>', '<START> صبي صغير يراقب صبيا اخر يركب زحلوقه زرقاء <END>', '<START> اثنين من اولاد شقر يلعبون علي شريحه في فناء خلفي <END>']"
2258,539493423_9d7d1b77fa,"['<START> رجل يحمل ثلاثه اشياء علي نار امام ملعب للاطفال <END>', '<START> رجل بالقرب من ملعب يحمل ثلاثه اعواد علي نار <END>', '<START> رجل يحمل شعله نار <END>']"
2259,2874728371_ccd6db87f3,"['<START> كلب كبير باللون بني وكلب اسود صغير يقفان بالقرب من بعضهما بعض في بقعه ترابيه تحيط بها اعشاب والحشائش <END>', '<START> كلب بني كبير وكلب رمادي صغير علي سطح صخري مع اعشاب ضاره خلفها <END>', '<START> يشم كلب بني ظهر كلب اسود اصغر منه <END>']"
2260,3520922312_e58a6cfd9c,"['<START> زوجان يسيران في شارع <END>', '<START> رجل وامراه يسيران عبر فناء مع اكياس سوداء علي اكتافهم <END>', '<START> زوجين شابين يرتديان قمصان بيضاء وجينز ازرق لون يسيران علي رصيف خشبي <END>']"
2261,1352398363_9cc8ffcce9,"['<START> طفل قذر يلعب في منزل <END>', '<START> صبي صغير يرتدي حفاضه يقف بالقرب من باب <END>', '<START> صبي صغير مغطي بالحبر يقف امام باب ابيض <END>']"
2262,2911107495_e3cec16a24,"['<START> رجل يقوم بخدعه تزلج علي درابزين معدني <END>', '<START> تزلج في غسق <END>', '<START> صبي يتزلج علي دربزون حديدي في موقف للسيارات <END>']"
2263,946051430_8db7e4ce09,"['<START> فتيات في مايوه يقفزون في ماء <END>', '<START> مجموعه من خمس نساء وفتيات يرتدين بذلات سباحه يقفزن في ماء مع ظهورهن الي كاميرا <END>', '<START> فتيات خمس يرتدين مايوه تقفز في ماء <END>']"
2264,3087095548_6df7c2a8ed,"['<START> كثير من ناس يقفون علي جسر فوق مياه عكره <END>', '<START> يقف عديد من اشخاص علي جسر علوي يراقبون <END>', '<START> يراقب ناس سياره زرقاء تتدلي فوق جسر يعبر نهر <END>']"
2265,3665987581_5e6b0a65f2,"['<START> كلب يطارد ماشيه علي رمال <END>', '<START> كلب ابيض وبني قصير يطارد غنم <END>', '<START> كلب ذهبي صغير يرعي بعض اغنام <END>']"
2266,311267421_e204e643cf,"['<START> كلب ابيض واسود و كلب بني وابيض يركضا في حقل عشبي امام مجموعه اشجار <END>', '<START> كلبان يركضان في حقل من عشب <END>', '<START> كلبان يركضان يركض في حقل عشبي <END>']"
2267,3712742641_641282803e,"['<START> كلب ابيض واسود يسبح في بحيره <END>', '<START> كلب يسبح في بركه <END>', '<START> كلب اسود والابيض يسبح في نهر <END>']"
2268,3417662443_2eaea88977,"['<START> رجل يرتدي زي رجل عنكبوت مع قناع يغطي وجهه ايضا <END>', '<START> شخص يرتدي ملابس طباعه رجل عنكبوت يبحث مع غطاء علي وجهه <END>', '<START> رجل يرتدي زي رجل عنكبوت <END>']"
2269,3571193625_835da90c5e,"['<START> كلب في ماء يحمل عصا في فمه <END>', '<START> كلب اصفر كبير يستعيد عصا <END>', '<START> يحمل كلب اصفر عصا بالماء <END>']"
2270,3029715635_43ab414dfb,"['<START> كلب اسود يلعب بعظمه زرقاء في فمه <END>', '<START> كلب اسود يركض مع لعبه زرقاء في فمه <END>', '<START> كلب يلعب بعظمه زرقاء في فمه <END>']"
2271,3090398639_68c0dfa9a5,"['<START> شخص يرتدي حمراء ركوب دراجه علي طريق ترابي <END>', '<START> امراه تركب دراجه علي طريق ترابي <END>', '<START> دراجات هوائيه تسير علي مسار سباق ترابيه <END>']"
2272,3103587323_7f093d5b90,"['<START> طفل يمسك بذيل تمساح مزيف <END>', '<START> صبي صغير يجلس علي ذيل تمساح مزيف <END>', '<START> طفل صغير يسحب ذيل تمساح كبير <END>']"
2273,3321516504_5ee97771cb,"['<START> رجل يحمل طفل نائم ببطانيه صفراء <END>', '<START> رجل يرتدي قميصا اسود وقبعه يحمل طفلا نائما <END>', '<START> رجل في قبعه يجلس علي اريكه مع رضيع <END>']"
2274,2045928594_92510c1c2a,"['<START> تقف امراه بالقرب من نافوره <END>', '<START> سيده تنتظر مع حقيبتها <END>', '<START> امراه تقف في شارع مع حقيبه تسوق ومحفظه <END>']"
2275,3612485611_12dd7742f7,"['<START> رجلان يرتديان ملابس شوارع يقفان امام مبني <END>', '<START> رجلان يقفان معا خارج مبني <END>', '<START> رجلان يقفان خارجا علي عشب <END>']"
2276,3354063643_1d8814eb13,"['<START> كلب ابيض واسود يفرز اسنانه في ثلج <END>', '<START> كلب متوسط مظهر في ثلج ويظهر اسنانه <END>', '<START> كلب في ثلج ولديه عصا في فمه <END>']"
2277,3421177332_a05741cfa4,"['<START> شخص يركض خلال سباق <END>', '<START> رجل يدير سباقا يتم ترحيب به من قبل متفرجين <END>', '<START> يرتدي عداء قميص حمراء ويراقبه رجل اسود <END>']"
2278,2416964653_db3c2b6a0e,"['<START> فتاتان صغيرتان بلا تعبيرات وجه تقفان بالقرب من بعضهما بعض في مدينه <END>', '<START> فتاتان صغيرتان شابات ينظران الي مسافه بينما تقفان في منطقه حضريه <END>', '<START> فتاتان صغيرتان تنظران الي شيء ما <END>']"
2279,3051754615_3d6494c2ae,"['<START> مجموعه من رجال في قارب تجديف اسفل نهر <END>', '<START> فريق من مجدفين يجولون في قارب اخضر واحمر <END>', '<START> رجال يرتدون قمصانا بنيه لون مع قبعات برتقاليه يجدفون بالقوارب برتقاليه والزرقاء <END>']"
2280,3627216820_4952bacbcb,"['<START> يقفز كلب علي كلب اخر وهما يحاولان تقاط كره <END>', '<START> كلبان يلعبان واحد يقفز في هواء فوق كلب ثاني <END>', '<START> اثنين من كلاب بيضاء والسوداء تلعب وتقفز في منطقه مسيجه <END>']"
2281,3268908792_c24529fe88,"['<START> راكب دراجه ناريه ينفذ عرض امام حشد من ناس <END>', '<START> سائق دراجه ناريه وحيد يقفز في هواء امام حشد كبير <END>', '<START> متسابق دراجات ناريه في وسط هواء امام حشد من ناس <END>']"
2282,95734036_bef6d1a871,"['<START> دراجه راكب دراجه ناريه في جبال <END>', '<START> راكب دراجه بخاري علي طريق جبلي <END>', '<START> رجل ركوب دراجات امام جبال <END>']"
2283,3330654550_3efe9a71af,"['<START> شارع مزدحم مليء بالسيارات والدراجين دراجه <END>', '<START> مجموعه من راكبي دراجات رصدت علي طريق سريع اسيويه <END>', '<START> رجال في سباق ركوب دراجات في شوارع صين <END>']"
2284,2423856014_8df0e7f656,"['<START> صبي صغير ذو شعر طويل مجعد يمشي في خارج مع انتشار ذراعيه <END>', '<START> طفل صغير يرتدي قميصا اخضر وذراعيه مفتوحه علي مصرعيها <END>', '<START> شاب يلعب في حديقه <END>']"
2285,2604825598_593a825b5b,"['<START> يقفز كلب بني وابيض فوق جذع في حقل بينما يتبعه كلب اخر خلفه <END>', '<START> اثنين من كلاب بيضاء والبنيه واحد يقفز علي جذع في حين ان واحد وراءه يمر عبر عشب <END>', '<START> اثنين من كلاب تركض خلال حقل مليء بجذوع اشجار <END>']"
2286,3069037969_bb7319e0dc,"['<START> كلب ابيض واسود يقفز في بركه مليئه بكرات تنس <END>', '<START> كلب ابيض واسود يسبح في حمام سباحه <END>', '<START> كلب ابيض واسود يسبح ويلعب مع كرات تنس في حمام سباحه <END>']"
2287,2687229880_97cfd8148e,"['<START> امراه في قميص اسود تمشي وهي تحمل هاتفا نقالا فضيا <END>', '<START> امراه في قميص اسود تسير في شارع <END>', '<START> امراه ترتدي قميصا اسود تسير بين حشد في مدينه <END>']"
2288,437917001_ae1106f34e,"['<START> رجل بلا ماوي مستلق علي ارض واشياءه متناثره <END>', '<START> ينام رجل بلا ماوي بالخارج في اعلي درج <END>', '<START> رجل ينام في شارع <END>']"
2289,3439331800_e71e1d808f,"['<START> مجموعه من راقصات علي خشبه مسرح <END>', '<START> يقوم اربعه رجال برقص علي مسرح معا <END>', '<START> يقوم اربعه رجال برقصه متزامنه علي خشبه مسرح في هواء طلق <END>']"
2290,367673290_f8799f3a85,"['<START> سيده تمشي في حذاء احمر اثناء ارتداء سماعات راس <END>', '<START> امراه ترتدي ملابس شتويه في هواء طلق <END>', '<START> امراه في معطف ابيض واسود واغطيه للاذنين <END>']"
2291,3188036349_8e4e2d6ca8,"['<START> طفل يخرج من انبوب زحليقه ويوشك علي ضرب رمال <END>', '<START> طفل صغير يخرج من زحليقه مغطاه <END>', '<START> صبي صغير علي وشك هبوط علي رمال بعد نزوله في زحليقه بيج <END>']"
2292,1309330801_aeeb23f1ee,"['<START> يلعب اطفال علي ترامبولين <END>', '<START> تقوم فتاتان باداء حيل علي ترامبولين <END>', '<START> فتاتين تقفزان علي ترامبولين في فناء خلفي <END>']"
2293,2672445419_251ce9419a,"['<START> صبي يبتسم علي كاميرا <END>', '<START> صبي صغير يبتسم ويلعب في ملعب <END>', '<START> صبي صغير يلعب علي قضبان تسلق <END>']"
2294,950273886_88c324e663,"['<START> رجل يمسك علي سطح صخره <END>', '<START> رجل في قميص احمر يحاول تسلق صخره <END>', '<START> متسلق صخور بدون حبل <END>']"
2295,3103340819_46de7954a9,"['<START> زوجان يجلسان علي خرسانه خارج مجموعه من ابواب خشبيه بنيه كبيره <END>', '<START> اثنين من مراهقين يتجمعون في مدخل تحت مطر <END>', '<START> اثنين من شباب بالغين يحملون بعضهم بعض امام باب <END>']"
2296,2687529141_edee32649e,"['<START> عروض ترفيهيه بهلوانيه بدون قمصان تقدم للمتفرجين <END>', '<START> يقفز قزم علي قزم اخر <END>', '<START> يقوم رجلان يرتديان سراويل حمراء وزرقاء وقبعات بعرض في شارع مزدحم <END>']"
2297,2101808682_0d66ef4a08,"['<START> صبي محاط بالحمام <END>', '<START> حمام يهاجم صبي اشقر <END>', '<START> هناك طيور علي ولد <END>']"
2298,2596514158_c516e57974,"['<START> صبي صغير في ستره نجاه يقفز الي بركه <END>', '<START> صبي صغير يقفز في حمام سباحه <END>', '<START> صبي صغير في ستره نجاه صفراء والنظارات يقفز في بركه <END>']"
2299,3033668641_5905f73990,"['<START> رجل يرتدي خوذه بيضاء يتسلق صخور <END>', '<START> متسلق صخره يرتدي خوذه بيضاء <END>', '<START> تسلق رجل ملتحي صخره <END>']"
2300,3634828052_3b6aeda7d6,"['<START> امراه تلتقط صوره بكاميرا احترافيه كبيره <END>', '<START> امراه تستخدم كاميرا كبيره اثناء وقوفها في شارع <END>', '<START> امراه مع كاميرا ذات عدسه طويله جدا تاخذ صوره <END>']"
2301,3296124052_6f1d1c9f8d,"['<START> طباخ يخطو الي خلف من لهيب مقلاه في مطبخ <END>', '<START> رجل يرتدي قميصا اسود وجينز يتراجع عن نار علي موقد <END>', '<START> مقلاه علي موقد في نيران طباخ مع تعبير مكثف علي وجهه <END>']"
2302,410422753_de506155fa,"['<START> كلب في ثلج <END>', '<START> كلب يعمل في ثلج <END>', '<START> كلب يمر عبر ثلج <END>']"
2303,2783620390_02c166c733,"['<START> سائق دراجه ناريه يسير بسرعات عاليه جدا <END>', '<START> سائق دراجه ناريه يسرع علي طريق <END>', '<START> شخص يركب دراجه ناريه بسرعه <END>']"
2304,3581451227_618854cea4,"['<START> طفله وفتي صغيره بعد حفل زفاف في حقل <END>', '<START> فتاه صغيره في ثوب اصفر وصبي صغير يرتدي بدله بيضاء <END>', '<START> هناك فتاه صغيره في ثوب اصفر وصبي صغير يرتدي بدله بيضاء يقفان في حقل من عشب <END>']"
2305,3415809168_af9dabdba5,"['<START> كلب يركض بينما كلب اخر خلفه يحمل كره تنس <END>', '<START> كلب يركض مع كلب اخر في خلفيه يحمل كره في فمه <END>', '<START> اثنين من كلاب سوداء والبيضاء تركض في حقل <END>']"
2306,378453580_21d688748e,"['<START> كلب يقفز بعصا في فمه يقفز فوق شجره ساقطه في غابه <END>', '<START> كلب يحمل عصا ويقفز <END>', '<START> يحمل كلب عصا ويقفز فوق سجل في غابه <END>']"
